movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
3847,"Ilsa, She Wolf of the SS (1974)",Horror,71650,20850,1,0,1,0,0,0,2,no tag,18/08/2000,18/08/2000,1/1/1970,1/1/1970
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,38975,27452,2,0,0,0,2,0,4,disability,23/11/2000,3/2/2005,23/01/2006,23/01/2006
3851,I'm the One That I Want (2000),Comedy,251739,38548,1,0,0,0,0,1,5,no tag,9/4/2001,9/4/2001,1/1/1970,1/1/1970
3852,"Tao of Steve, The (2000)",Comedy,234853,20438,13,1,0,4,7,1,3.38,no tag,20/10/2000,26/06/2017,1/1/1970,1/1/1970
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,204709,46991,2,0,0,0,0,2,4.75,no tag,24/05/2001,6/3/2007,1/1/1970,1/1/1970
3857,Bless the Child (2000),Thriller,163983,10391,1,0,0,0,1,0,4,no tag,9/12/2007,9/12/2007,1/1/1970,1/1/1970
3858,Cecil B. DeMented (2000),Comedy,173716,14195,5,0,1,1,2,1,3.5,no tag,7/6/2001,2/8/2007,1/1/1970,1/1/1970
3859,"Eyes of Tammy Faye, The (2000)",Documentary,233687,15665,2,0,0,0,2,0,3.75,In Netflix queue|televangelist,21/07/2005,8/12/2006,14/01/2006,14/01/2006
3861,"Replacements, The (2000)",Comedy,191397,10393,19,1,4,10,4,0,2.68,no tag,5/9/2000,21/02/2018,1/1/1970,1/1/1970
3862,About Adam (2000),Comedy,199314,18168,2,0,0,0,2,0,3.75,no tag,9/3/2003,9/6/2003,1/1/1970,1/1/1970
3863,"Cell, The (2000)",Drama|Horror|Thriller,209958,8843,45,4,5,18,13,5,3.04,no tag,27/10/2000,17/09/2018,1/1/1970,1/1/1970
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,188640,10643,5,1,3,0,1,0,2.1,no tag,9/10/2000,21/02/2018,1/1/1970,1/1/1970
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,236388,23618,4,0,1,1,2,0,3.25,no tag,16/09/2004,23/02/2018,1/1/1970,1/1/1970
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,95705,37136,42,2,3,13,17,7,3.4,no tag,18/08/2000,10/8/2018,1/1/1970,1/1/1970
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,102510,37137,26,0,3,9,10,4,3.42,no tag,18/08/2000,23/07/2018,1/1/1970,1/1/1970
3870,Our Town (1940),Drama,32881,23283,1,0,0,1,0,0,3,no tag,1/9/2003,1/9/2003,1/1/1970,1/1/1970
3871,Shane (1953),Drama|Western,46303,3110,5,0,0,0,4,1,3.9,no tag,11/10/2000,26/06/2017,1/1/1970,1/1/1970
3872,"Suddenly, Last Summer (1959)",Drama,53318,14698,1,0,0,0,1,0,3.5,no tag,6/6/2004,6/6/2004,1/1/1970,1/1/1970
3873,Cat Ballou (1965),Comedy|Western,59017,11694,7,0,1,4,2,0,3.14,no tag,18/08/2000,23/08/2004,1/1/1970,1/1/1970
3877,Supergirl (1984),Action|Adventure|Fantasy,88206,9651,9,2,5,1,0,1,2.22,superhero,18/08/2000,9/9/2018,16/01/2006,16/01/2006
3879,"Art of War, The (2000)",Action|Thriller,160009,11398,2,1,0,1,0,0,2,no tag,11/9/2003,3/5/2017,1/1/1970,1/1/1970
3882,Bring It On (2000),Comedy,204946,1588,34,4,7,13,9,1,2.69,no tag,2/10/2000,7/3/2018,1/1/1970,1/1/1970
3884,"Crew, The (2000)",Comedy,198386,19150,3,1,2,0,0,0,1.5,no tag,22/11/2000,26/06/2017,1/1/1970,1/1/1970
3888,Skipped Parts (2000),Drama|Romance,209322,41282,1,0,0,0,1,0,4,no tag,11/9/2003,11/9/2003,1/1/1970,1/1/1970
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,144964,12211,6,1,2,3,0,0,2.25,no tag,27/08/2002,26/06/2017,1/1/1970,1/1/1970
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,171580,10480,19,0,1,10,7,1,3.34,no tag,2/10/2000,3/5/2017,1/1/1970,1/1/1970
3894,Solas (1999),Drama,190798,80713,1,0,0,0,1,0,4,no tag,9/10/2002,9/10/2002,1/1/1970,1/1/1970
3895,"Watcher, The (2000)",Crime|Thriller,204626,10685,1,0,1,0,0,0,1.5,no tag,9/6/2003,9/6/2003,1/1/1970,1/1/1970
3896,"Way of the Gun, The (2000)",Crime|Thriller,202677,1619,8,0,1,4,2,1,3.12,no tag,27/10/2000,8/9/2017,1/1/1970,1/1/1970
3897,Almost Famous (2000),Drama,181875,786,83,0,4,11,43,25,3.87,music|journalism|music|Rolling Stone,2/10/2000,17/09/2018,14/01/2006,16/02/2009
3898,Bait (2000),Action|Comedy,211938,14805,2,0,1,0,1,0,2.5,no tag,9/1/2004,13/01/2005,1/1/1970,1/1/1970
3899,Circus (2000),Crime|Drama|Thriller,191037,51179,1,1,0,0,0,0,1,no tag,22/11/2000,22/11/2000,1/1/1970,1/1/1970
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,197384,46119,1,0,0,0,1,0,4,no tag,8/1/2001,8/1/2001,1/1/1970,1/1/1970
3901,Duets (2000),Comedy|Drama,134630,18074,2,0,0,1,1,0,3.25,no tag,23/09/2000,9/6/2003,1/1/1970,1/1/1970
3906,Under Suspicion (2000),Crime|Thriller,164212,10562,2,0,1,1,0,0,2.5,no tag,9/11/2001,22/02/2018,1/1/1970,1/1/1970
3908,Urban Legends: Final Cut (2000),Horror,192731,12212,3,2,0,1,0,0,1.5,no tag,27/10/2000,3/5/2017,1/1/1970,1/1/1970
3909,Woman on Top (2000),Comedy|Romance,206420,14629,4,1,2,1,0,0,2,no tag,22/04/2002,2/7/2015,1/1/1970,1/1/1970
3910,Dancer in the Dark (2000),Drama|Musical,168629,16,20,0,2,1,10,7,3.98,blindness|factory,17/11/2000,14/11/2015,23/01/2006,23/01/2006
3911,Best in Show (2000),Comedy,218839,13785,53,1,1,15,23,13,3.69,satire|Dogs,21/11/2000,17/09/2018,13/01/2006,13/03/2016
3912,Beautiful (2000),Comedy|Drama,210567,34299,2,1,0,0,1,0,2.5,no tag,22/11/2000,14/08/2001,1/1/1970,1/1/1970
3914,"Broken Hearts Club, The (2000)",Drama,222850,22597,1,0,0,0,1,0,4,no tag,31/03/2003,31/03/2003,1/1/1970,1/1/1970
3915,Girlfight (2000),Drama,210075,19348,6,0,1,0,5,0,3.67,no tag,20/11/2000,21/02/2018,1/1/1970,1/1/1970
3916,Remember the Titans (2000),Drama,210945,10637,41,1,1,8,21,10,3.74,no tag,2/10/2000,26/11/2017,1/1/1970,1/1/1970
3917,Hellraiser (1987),Horror,93177,9003,15,1,1,5,6,2,3.37,no tag,11/10/2000,27/06/2017,1/1/1970,1/1/1970
3918,Hellbound: Hellraiser II (1988),Horror,95294,9064,9,1,1,3,2,2,3.28,no tag,11/10/2000,23/07/2009,1/1/1970,1/1/1970
3919,Hellraiser III: Hell on Earth (1992),Horror,104409,11569,1,0,0,1,0,0,2.5,no tag,22/10/2005,22/10/2005,1/1/1970,1/1/1970
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,107209,10434,1,0,0,0,1,0,4,no tag,13/02/2007,13/02/2007,1/1/1970,1/1/1970
3922,Bikini Beach (1964),Comedy,57887,39113,1,1,0,0,0,0,1,no tag,11/10/2000,11/10/2000,1/1/1970,1/1/1970
3925,Stranger Than Paradise (1984),Comedy|Drama,88184,469,6,0,1,1,1,3,3.92,no tag,30/11/2000,19/11/2016,1/1/1970,1/1/1970
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,55608,2160,1,0,0,1,0,0,3,no tag,1/12/2000,1/12/2000,1/1/1970,1/1/1970
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,60397,2161,6,0,3,2,1,0,2.67,no tag,11/10/2000,9/12/2002,1/1/1970,1/1/1970
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,40068,3073,4,0,0,1,2,1,3.75,no tag,26/05/2001,22/06/2012,1/1/1970,1/1/1970
3929,"Bank Dick, The (1940)",Comedy,32234,911,2,0,1,1,0,0,2.5,no tag,14/11/2001,18/01/2005,1/1/1970,1/1/1970
3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,46876,10973,4,1,1,2,0,0,2.12,no tag,11/10/2000,29/04/2016,1/1/1970,1/1/1970
3932,"Invisible Man, The (1933)",Horror|Sci-Fi,24184,10787,2,0,0,1,1,0,3.5,invisibility,9/10/2002,23/07/2004,23/01/2006,23/01/2006
3933,"Killer Shrews, The (1959)",Horror|Sci-Fi,52969,43109,1,1,0,0,0,0,0.5,no tag,5/10/2007,5/10/2007,1/1/1970,1/1/1970
3937,Runaway (1984),Sci-Fi|Thriller,88024,9507,4,0,2,1,1,0,2.62,no tag,23/09/2000,21/02/2018,1/1/1970,1/1/1970
3938,"Slumber Party Massacre, The (1982)",Horror,84695,27475,2,0,1,0,1,0,2.75,no tag,25/02/2007,12/8/2018,1/1/1970,1/1/1970
3939,Slumber Party Massacre II (1987),Horror,93996,27764,1,0,0,0,0,1,5,no tag,7/11/2000,7/11/2000,1/1/1970,1/1/1970
3940,Slumber Party Massacre III (1990),Horror,100639,27767,1,0,0,0,0,1,5,no tag,7/11/2000,7/11/2000,1/1/1970,1/1/1970
3941,Sorority House Massacre (1986),Horror,91990,40760,1,0,0,0,0,1,5,no tag,7/11/2000,7/11/2000,1/1/1970,1/1/1970
3942,Sorority House Massacre II (1990),Horror,100663,40446,1,0,0,0,0,1,5,no tag,7/11/2000,7/11/2000,1/1/1970,1/1/1970
3943,Bamboozled (2000),Comedy,215545,24664,8,1,1,2,4,0,2.94,no tag,22/11/2000,26/06/2017,1/1/1970,1/1/1970
3945,Digimon: The Movie (2000),Adventure|Animation|Children,259974,20455,1,0,0,1,0,0,3,no tag,3/5/2017,3/5/2017,1/1/1970,1/1/1970
3946,Get Carter (2000),Action|Drama|Thriller,208988,10461,5,1,1,2,1,0,2.5,no tag,10/10/2000,9/6/2003,1/1/1970,1/1/1970
3947,Get Carter (1971),Action|Crime|Drama|Thriller,67128,1485,3,0,0,1,2,0,3.33,no tag,9/6/2003,26/06/2017,1/1/1970,1/1/1970
3948,Meet the Parents (2000),Comedy,212338,1597,91,2,10,25,40,14,3.42,comedy|Robert De Niro,17/10/2000,17/09/2018,13/03/2016,13/03/2016
3949,Requiem for a Dream (2000),Drama,180093,641,96,5,2,13,36,40,3.92,drug abuse|depressing|psychology,20/11/2000,18/06/2018,13/01/2006,17/02/2015
3950,Tigerland (2000),Drama,170691,10687,8,0,0,3,4,1,3.56,no tag,7/5/2001,26/06/2017,1/1/1970,1/1/1970
3951,Two Family House (2000),Drama,202641,63956,1,0,0,0,0,1,5,In Netflix queue,10/8/2001,10/8/2001,13/01/2006,13/01/2006
3952,"Contender, The (2000)",Drama|Thriller,208874,6521,7,0,2,2,3,0,3.07,no tag,20/11/2000,26/06/2017,1/1/1970,1/1/1970
3953,Dr. T and the Women (2000),Comedy|Romance,205271,10763,4,0,3,1,0,0,2.12,no tag,12/2/2001,7/4/2012,1/1/1970,1/1/1970
3955,"Ladies Man, The (2000)",Comedy,213790,16888,6,3,2,1,0,0,1.58,no tag,20/11/2000,18/06/2016,1/1/1970,1/1/1970
3957,Billy Jack (1971),Action|Drama,66832,21142,3,0,1,2,0,0,2.67,no tag,11/10/2000,10/1/2001,1/1/1970,1/1/1970
3958,Billy Jack Goes to Washington (1977),Drama,75754,78140,1,0,1,0,0,0,2,no tag,7/11/2000,7/11/2000,1/1/1970,1/1/1970
3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,54387,2134,8,0,0,4,2,2,3.62,no tag,7/11/2000,9/2/2010,1/1/1970,1/1/1970
3962,Ghoulies II (1987),Comedy|Horror,93091,28605,1,0,1,0,0,0,1.5,no tag,22/02/2018,22/02/2018,1/1/1970,1/1/1970
3963,"Unsinkable Molly Brown, The (1964)",Musical,58708,42797,2,0,0,0,2,0,3.75,no tag,30/11/2000,14/02/2005,1/1/1970,1/1/1970
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,41094,13465,3,0,0,2,1,0,3,no tag,2/1/2001,1/7/2015,1/1/1970,1/1/1970
3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,38988,27033,1,0,0,0,1,0,3.5,no tag,14/06/2004,14/06/2004,1/1/1970,1/1/1970
3966,Detour (1945),Crime|Film-Noir,37638,20367,2,0,0,0,2,0,3.5,no tag,29/03/2004,17/02/2010,1/1/1970,1/1/1970
3967,Billy Elliot (2000),Drama,249462,71,37,1,1,3,23,9,3.85,ballet,5/1/2001,1/9/2018,13/01/2006,13/01/2006
3968,Bedazzled (2000),Comedy,230030,1636,27,0,5,11,11,0,3.07,no tag,13/05/2001,21/02/2018,1/1/1970,1/1/1970
3969,Pay It Forward (2000),Drama,223897,10647,26,2,0,8,10,6,3.44,no tag,20/11/2000,17/09/2018,1/1/1970,1/1/1970
3971,"Private Eyes, The (1981)",Comedy|Mystery,81376,13762,2,0,0,2,0,0,2.75,no tag,6/12/2000,15/05/2003,1/1/1970,1/1/1970
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,111512,12207,16,0,0,5,3,8,4.12,no tag,20/11/2000,30/06/2017,1/1/1970,1/1/1970
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,229260,11531,4,3,0,1,0,0,1.12,no tag,13/05/2001,22/02/2018,1/1/1970,1/1/1970
3974,"Little Vampire, The (2000)",Adventure|Children,192255,24100,1,0,0,1,0,0,3,no tag,2/1/2001,2/1/2001,1/1/1970,1/1/1970
3977,Charlie's Angels (2000),Action|Comedy,160127,4327,72,7,18,24,21,2,2.72,no tag,20/11/2000,17/09/2018,1/1/1970,1/1/1970
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,146984,4958,15,1,1,7,5,1,3.07,no tag,22/11/2000,23/12/2012,1/1/1970,1/1/1970
3979,Little Nicky (2000),Comedy,185431,9678,24,3,4,12,5,0,2.5,no tag,22/11/2000,16/01/2018,1/1/1970,1/1/1970
3980,Men of Honor (2000),Drama,203019,11978,14,0,2,5,6,1,3.39,no tag,11/1/2001,16/01/2018,1/1/1970,1/1/1970
3981,Red Planet (2000),Action|Sci-Fi|Thriller,199753,8870,13,1,6,4,2,0,2.35,no tag,20/11/2000,21/02/2018,1/1/1970,1/1/1970
3983,You Can Count on Me (2000),Drama|Romance,203230,14295,9,0,0,3,1,5,4.17,family,29/01/2001,21/07/2005,14/01/2006,14/01/2006
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,66995,681,21,0,0,10,9,2,3.5,no tag,7/11/2000,20/02/2018,1/1/1970,1/1/1970
3985,"Eagle Has Landed, The (1976)",Drama|War,74452,11372,6,0,0,4,2,0,3.25,no tag,7/11/2000,28/12/2010,1/1/1970,1/1/1970
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,216216,8452,20,1,5,8,6,0,2.8,no tag,30/11/2000,25/06/2018,1/1/1970,1/1/1970
3987,Bounce (2000),Drama|Romance,186894,10862,6,1,2,2,1,0,2.42,no tag,24/05/2001,8/12/2015,1/1/1970,1/1/1970
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,170016,8871,33,2,3,14,13,1,3.05,Dr. Seuss,10/2/2002,16/01/2018,16/01/2006,16/01/2006
3989,One Day in September (1999),Documentary,230591,34045,2,0,0,0,1,1,4,no tag,27/12/2005,8/2/2010,1/1/1970,1/1/1970
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,213203,16340,4,1,1,1,1,0,2.25,no tag,30/10/2001,2/7/2015,1/1/1970,1/1/1970
3991,102 Dalmatians (2000),Children|Comedy,211181,10481,9,0,3,4,1,1,2.78,no tag,2/7/2001,7/3/2018,1/1/1970,1/1/1970
3992,Mal?na (2000),Drama|Romance|War,213847,10867,5,0,0,1,3,1,3.7,no tag,28/02/2003,29/01/2015,1/1/1970,1/1/1970
3993,Quills (2000),Drama|Romance,180073,10876,6,1,1,0,4,0,3,no tag,29/01/2001,3/2/2008,1/1/1970,1/1/1970
3994,Unbreakable (2000),Drama|Sci-Fi,217869,9741,73,4,6,16,30,17,3.48,superhero|atmospheric|comics|father-son relationship|mindfuck|unique|atmospheric|somber,30/11/2000,31/08/2018,14/01/2006,2/5/2018
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332,146,110,5,3,17,43,42,3.84,china|martial arts,29/12/2000,31/08/2018,23/01/2006,23/01/2006
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,190374,11849,12,4,4,4,0,0,1.83,no tag,18/06/2001,26/06/2017,1/1/1970,1/1/1970
3998,Proof of Life (2000),Drama,228750,11983,12,1,1,5,5,0,3.04,no tag,25/01/2001,23/04/2012,1/1/1970,1/1/1970
3999,Vertical Limit (2000),Action|Adventure,190865,11678,14,1,5,5,3,0,2.61,no tag,11/1/2001,12/5/2017,1/1/1970,1/1/1970
4000,"Bounty, The (1984)",Adventure|Drama,86993,2669,3,0,0,3,0,0,3,no tag,3/12/2000,26/01/2001,1/1/1970,1/1/1970
4002,"Planes, Trains & Automobiles (1987)",Comedy,93748,2609,27,1,0,6,11,9,3.85,no tag,26/11/2000,11/8/2018,1/1/1970,1/1/1970
4003,She's Having a Baby (1988),Comedy,96094,12714,3,0,0,2,1,0,3.33,no tag,6/1/2001,9/12/2002,1/1/1970,1/1/1970
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,93428,708,12,0,1,6,4,1,3.29,no tag,26/11/2000,13/09/2018,1/1/1970,1/1/1970
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,92106,1857,7,1,0,1,4,1,3.36,no tag,16/09/1997,22/02/2018,1/1/1970,1/1/1970
4007,Wall Street (1987),Drama,94291,10673,20,0,1,4,11,4,3.75,business,30/11/2000,11/8/2018,23/01/2006,23/01/2006
4008,Born on the Fourth of July (1989),Drama|War,96969,2604,13,0,1,2,10,0,3.54,no tag,30/11/2000,30/06/2017,1/1/1970,1/1/1970
4009,Talk Radio (1988),Drama,96219,10132,2,0,0,2,0,0,3,no tag,1/12/2000,3/12/2000,1/1/1970,1/1/1970
4010,Brewster's Millions (1985),Comedy,88850,11064,8,0,2,4,2,0,2.94,no tag,1/12/2000,21/02/2018,1/1/1970,1/1/1970
4011,Snatch (2000),Comedy|Crime|Thriller,208092,107,93,1,1,11,33,47,4.16,no tag,29/01/2001,24/04/2018,1/1/1970,1/1/1970
4012,Punchline (1988),Comedy|Drama,95927,40820,4,0,2,2,0,0,2.5,stand-up comedy,6/1/2001,26/06/2017,16/01/2006,16/01/2006
4014,Chocolat (2000),Drama|Romance,241303,392,47,1,5,12,18,11,3.52,no tag,29/01/2001,1/9/2018,1/1/1970,1/1/1970
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,242423,8859,33,2,15,5,6,5,2.73,bad,3/7/2001,1/9/2018,8/8/2007,8/8/2007
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,120917,11688,37,0,1,10,17,9,3.72,no tag,9/7/2001,17/09/2018,1/1/1970,1/1/1970
4017,Pollock (2000),Drama,183659,12509,14,0,0,7,5,2,3.54,no tag,29/01/2001,23/12/2017,1/1/1970,1/1/1970
4018,What Women Want (2000),Comedy|Romance,207201,3981,54,1,9,17,24,3,3.14,no tag,4/6/2001,17/09/2018,1/1/1970,1/1/1970
4019,Finding Forrester (2000),Drama,181536,711,28,0,2,6,15,5,3.71,writing,8/1/2001,21/02/2018,23/01/2006,23/01/2006
4020,"Gift, The (2000)",Thriller,219699,2046,13,1,1,8,3,0,2.92,no tag,14/02/2001,19/11/2016,1/1/1970,1/1/1970
4021,Before Night Falls (2000),Drama,247196,5001,5,0,0,0,3,2,4.3,no tag,29/01/2001,6/2/2015,1/1/1970,1/1/1970
4022,Cast Away (2000),Drama,162222,8358,100,0,4,22,51,23,3.7,no tag,8/1/2001,31/08/2018,1/1/1970,1/1/1970
4023,"Family Man, The (2000)",Comedy|Drama|Romance,218967,5994,23,3,0,11,7,2,3.13,no tag,14/02/2001,7/3/2018,1/1/1970,1/1/1970
4024,"House of Mirth, The (2000)",Romance,200720,25520,3,1,0,2,0,0,2.17,Edith Wharton,29/01/2001,15/05/2003,16/01/2006,16/01/2006
4025,Miss Congeniality (2000),Comedy|Crime,212346,1493,64,3,11,23,21,6,3.05,pageant,25/01/2001,1/9/2018,16/01/2006,16/01/2006
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590,134,94,2,5,16,44,27,3.81,bluegrass,29/01/2001,31/08/2018,17/01/2006,17/01/2006
4029,State and Main (2000),Comedy|Drama,120202,21991,12,0,0,4,4,4,3.88,movies,29/01/2001,27/06/2017,14/01/2006,14/01/2006
4030,Dracula 2000 (2000),Horror,219653,10577,5,1,3,1,0,0,1.8,no tag,29/01/2001,3/5/2017,1/1/1970,1/1/1970
4031,All the Pretty Horses (2000),Drama|Romance|Western,149624,21355,2,0,1,1,0,0,2.5,no tag,14/08/2001,19/09/2001,1/1/1970,1/1/1970
4032,"Everlasting Piece, An (2000)",Comedy,218182,29122,1,0,0,0,1,0,4,no tag,9/6/2003,9/6/2003,1/1/1970,1/1/1970
4033,Thirteen Days (2000),Drama|Thriller|War,146309,11973,13,0,0,2,9,2,3.92,no tag,9/4/2001,14/05/2007,1/1/1970,1/1/1970
4034,Traffic (2000),Crime|Drama|Thriller,181865,1900,70,1,4,7,34,24,3.9,drugs|based on a TV show,11/1/2001,17/09/2018,20/01/2006,10/5/2016
4035,"Claim, The (2000)",Romance|Western,218378,44853,3,0,0,3,0,0,2.83,no tag,17/09/2001,23/02/2007,1/1/1970,1/1/1970
4036,Shadow of the Vampire (2000),Drama|Horror,189998,10873,11,0,1,7,2,1,3.14,no tag,14/02/2001,26/06/2017,1/1/1970,1/1/1970
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,93223,26719,8,0,0,2,4,2,3.81,no tag,26/05/2001,26/06/2017,1/1/1970,1/1/1970
4039,Annie (1982),Children|Musical,83564,15739,16,1,2,7,2,4,3.12,no tag,29/05/2001,26/06/2017,1/1/1970,1/1/1970
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,101757,15413,13,3,2,6,2,0,2.35,no tag,6/1/2001,21/02/2018,1/1/1970,1/1/1970
4041,"Officer and a Gentleman, An (1982)",Drama|Romance,84434,2623,14,1,0,4,5,4,3.64,no tag,6/1/2001,29/06/2015,1/1/1970,1/1/1970
4042,"Alamo, The (1960)",Action|Drama|War|Western,53580,11209,4,0,0,2,2,0,3.38,no tag,10/1/2001,22/06/2012,1/1/1970,1/1/1970
4043,At Close Range (1986),Crime|Drama,90670,13715,3,0,0,2,1,0,3.33,no tag,4/1/2001,21/02/2018,1/1/1970,1/1/1970
4046,Friendly Persuasion (1956),Drama,49233,43258,1,0,0,0,1,0,4,Quakers,25/07/2005,25/07/2005,23/01/2006,23/01/2006
4047,Gettysburg (1993),Drama|War,107007,10655,9,0,0,4,3,2,3.67,no tag,7/1/2001,21/02/2018,1/1/1970,1/1/1970
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,56600,nan,1,1,0,0,0,0,0.5,no tag,11/1/2010,11/1/2010,1/1/1970,1/1/1970
4052,Antitrust (2001),Crime|Drama|Thriller,218817,9989,8,0,0,3,3,2,3.56,no tag,24/05/2001,19/09/2009,1/1/1970,1/1/1970
4053,Double Take (2001),Action|Comedy,238948,18828,2,0,1,1,0,0,2.5,no tag,14/08/2001,21/09/2003,1/1/1970,1/1/1970
4054,Save the Last Dance (2001),Drama|Romance,206275,9816,16,2,2,7,3,2,2.84,no tag,21/02/2001,16/01/2018,1/1/1970,1/1/1970
4055,Panic (2000),Drama,194218,20637,2,0,0,1,0,1,4,no tag,17/10/2001,7/3/2003,1/1/1970,1/1/1970
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,237572,5955,7,1,0,2,3,1,3.29,no tag,6/2/2001,28/08/2017,1/1/1970,1/1/1970
4061,The Man in the Moon (1991),Drama|Romance,102388,17474,2,0,0,1,0,1,4,no tag,31/03/2003,3/8/2007,1/1/1970,1/1/1970
4062,Mystic Pizza (1988),Comedy|Drama|Romance,95690,11191,8,0,2,1,4,1,3.38,no tag,10/1/2001,20/02/2018,1/1/1970,1/1/1970
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,105165,2613,4,0,3,0,1,0,2.5,no tag,21/01/2001,20/02/2018,1/1/1970,1/1/1970
4064,Coffy (1973),Action|Crime|Thriller,69897,22021,1,0,0,0,1,0,3.5,no tag,6/1/2007,6/1/2007,1/1/1970,1/1/1970
4065,Foxy Brown (1974),Action|Crime|Drama,71517,22048,1,0,0,1,0,0,2.5,no tag,28/04/2007,28/04/2007,1/1/1970,1/1/1970
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,95348,17006,4,0,1,2,1,0,2.88,no tag,30/12/2001,16/09/2006,1/1/1970,1/1/1970
4067,Untamed Heart (1993),Drama|Romance,108451,26333,4,0,1,0,3,0,3.38,no tag,2/4/2001,15/05/2003,1/1/1970,1/1/1970
4068,Sugar & Spice (2001),Comedy,186589,16723,7,1,2,2,2,0,2.71,no tag,9/8/2001,17/01/2018,1/1/1970,1/1/1970
4069,"Wedding Planner, The (2001)",Comedy|Romance,209475,2018,22,1,4,10,6,1,2.91,no tag,31/01/2001,16/01/2018,1/1/1970,1/1/1970
4074,"Legend of Rita, The (Stille nach dem Schu?, Die) (1999)",Drama,234805,10499,1,0,0,1,0,0,3,no tag,9/4/2001,9/4/2001,1/1/1970,1/1/1970
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,216800,47943,2,0,0,0,1,1,4.5,psychopaths,24/05/2001,4/3/2003,23/01/2006,23/01/2006
4078,Amazing Grace and Chuck (1987),Drama,92545,74340,1,0,0,0,1,0,4,no tag,14/08/2001,14/08/2001,1/1/1970,1/1/1970
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,92546,5709,2,0,0,0,1,1,4.25,no tag,11/4/2005,22/06/2012,1/1/1970,1/1/1970
4080,Baby Boom (1987),Comedy,92605,11215,2,0,0,1,1,0,3.25,no tag,22/01/2001,21/06/2004,1/1/1970,1/1/1970
4081,Back to the Beach (1987),Comedy,92608,26477,3,0,3,0,0,0,1.83,no tag,22/01/2001,9/1/2004,1/1/1970,1/1/1970
4082,Barfly (1987),Comedy|Drama|Romance,92618,10937,2,0,1,0,0,1,3.5,no tag,29/05/2001,19/09/2016,1/1/1970,1/1/1970
4083,Best Seller (1987),Thriller,92641,4639,1,0,0,0,1,0,4,no tag,21/01/2001,21/01/2001,1/1/1970,1/1/1970
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,92644,96,19,1,4,8,6,0,2.87,no tag,21/01/2001,26/06/2017,1/1/1970,1/1/1970
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,86960,90,46,0,5,13,26,2,3.4,no tag,21/01/2001,6/1/2018,1/1/1970,1/1/1970
