movieId,title,genres,imdb_id,tmdb_id,ratings_count,zero_to_one_ratings_count,one_to_two_ratings_count,two_to_three_ratings_count,three_to_four_ratings_count,four_to_five_ratings_count,average_rating,tags,earliest_rating,latest_rating,earliest_tag,latest_tag
3614,Honeymoon in Vegas (1992),Comedy|Romance,104438,12518,8,0,3,2,3,0,2.94,no tag,961437569,1519239173,0,0
3615,Dinosaur (2000),Adventure|Animation|Children,130623,10567,14,0,1,10,2,1,3.11,no tag,963872125,1494613312,0,0
3616,Loser (2000),Comedy|Romance,217630,10642,10,0,4,0,4,2,3.3,no tag,965671749,1493849497,0,0
3617,Road Trip (2000),Comedy,215129,9285,41,2,7,12,18,2,3.09,no tag,961437877,1516141056,0,0
3618,Small Time Crooks (2000),Comedy|Crime,196216,10569,12,0,1,5,4,2,3.54,no tag,963176016,1272239252,0,0
3619,"Hollywood Knights, The (1980)",Comedy,80881,21879,1,0,1,0,0,0,2,no tag,965336221,965336221,0,0
3622,"Twelve Chairs, The (1970)",Comedy,66495,24918,1,0,0,1,0,0,3,no tag,965706114,965706114,0,0
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,120755,955,77,9,17,28,19,4,2.71,no tag,959896292,1537157793,0,0
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,184894,8584,43,2,7,12,20,2,3.15,no tag,965671576,1535708579,0,0
3625,Better Living Through Circuitry (1999),Documentary,207998,47295,1,0,1,0,0,0,2,no tag,1050934949,1050934949,0,0
3626,8 ? Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,154443,11332,3,0,0,2,1,0,3.33,no tag,963175973,1171578658,0,0
3627,Carnival of Souls (1962),Horror|Thriller,55830,16093,4,0,0,1,2,1,3.88,no tag,963176326,1184481303,0,0
3628,Flying Tigers (1942),Action|Drama|Romance|War,34742,29372,2,0,1,0,1,0,3,no tag,965799608,971274999,0,0
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,15864,962,7,0,0,1,3,3,4.07,mining,960646486,1498800129,1138032660,1138032660
3632,Monsieur Verdoux (1947),Comedy|Crime,39631,30588,5,0,0,1,3,1,4,no tag,965796405,1447574450,0,0
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,64757,668,17,0,3,5,7,2,3.26,no tag,963176570,1502233086,0,0
3634,Seven Days in May (1964),Thriller,58576,23518,1,0,0,0,1,0,4,no tag,975031171,975031171,0,0
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,76752,691,18,1,1,5,9,2,3.44,no tag,961515752,1494804458,0,0
3637,Vagabond (Sans toit ni loi) (1985),Drama,89960,44018,1,0,0,0,0,1,5,no tag,963176178,963176178,0,0
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,79574,698,26,2,4,8,9,3,3.13,no tag,961437686,1515172759,0,0
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,71807,682,18,0,1,6,8,3,3.58,no tag,961515781,1494804568,0,0
3640,"King in New York, A (1957)",Comedy|Drama,50598,28973,1,0,0,0,1,0,4,no tag,1171501173,1171501173,0,0
3641,"Woman of Paris, A (1923)",Drama,14624,28974,2,0,0,0,1,1,4,no tag,1093465921,1171501153,0,0
3643,"Fighting Seabees, The (1944)",Action|Drama|War,36824,22994,2,0,0,1,1,0,3.5,no tag,969754552,971275047,0,0
3646,Big Momma's House (2000),Comedy,208003,9600,17,4,5,6,2,0,2.18,no tag,965671624,1516144087,0,0
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,50095,38006,1,0,0,0,1,0,4,no tag,1340342656,1340342656,0,0
3649,American Gigolo (1980),Drama,80365,2768,8,1,2,3,2,0,2.69,no tag,959895555,1342828835,0,0
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella citt? dei morti viventi) (1980)",Horror,81318,24920,1,0,0,1,0,0,3,no tag,1288173019,1288173019,0,0
3653,"Endless Summer, The (1966)",Documentary,60371,21,3,0,0,1,0,2,4.17,no tag,1159220419,1296942125,0,0
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,54953,10911,13,0,0,4,8,1,3.77,no tag,959895645,1498522152,0,0
3655,Blow-Out (La grande bouffe) (1973),Drama,70130,10102,2,0,0,0,1,1,4.25,no tag,963176221,1171361462,0,0
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,62168,26912,1,0,0,1,0,0,3,no tag,965661757,965661757,0,0
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,98143,26953,2,1,0,1,0,0,2,no tag,966900894,978841730,0,0
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,100438,26954,1,0,0,1,0,0,3,no tag,978842077,978842077,0,0
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,102728,26956,2,0,0,2,0,0,3,no tag,965703646,978841879,0,0
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,107899,26957,1,0,1,0,0,0,2,no tag,978842188,978842188,0,0
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,110916,26958,1,0,1,0,0,0,2,no tag,978842188,978842188,0,0
3667,Rent-A-Cop (1988),Action|Comedy|Crime,95977,80287,1,1,0,0,0,0,1,no tag,966597280,966597280,0,0
3668,Romeo and Juliet (1968),Drama|Romance,63518,6003,15,0,0,5,7,3,3.67,no tag,971812591,1498525594,0,0
3669,Stay Tuned (1992),Comedy,105466,23939,1,0,0,1,0,0,2.5,no tag,1498513926,1498513926,0,0
3671,Blazing Saddles (1974),Comedy|Western,71230,11072,62,1,3,8,27,23,3.94,dark humor | easygoing | silly,959895583,1533949090,1525283215,1525283227
3672,Benji (1974),Adventure|Children,71206,23069,5,0,1,1,1,2,3.8,no tag,961595082,1033175993,0,0
3673,Benji the Hunted (1987),Adventure|Children,92638,21299,2,0,0,0,1,1,4.5,no tag,978749306,1033176242,0,0
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,76044,38802,1,0,0,0,1,0,4,no tag,1033176258,1033176258,0,0
3675,White Christmas (1954),Comedy|Musical|Romance,47673,13368,8,0,0,0,5,3,4.19,Christmas,961681553,1487957505,1137205636,1137205636
3676,Eraserhead (1977),Drama|Horror,74486,985,10,0,0,3,5,2,3.75,In Netflix queue | art house | Atmospheric | creepy | cryptic | dark | disturbing | dreamlike | enigmatic | fucked up | gruesome | hallucinatory | Insane | paranoid | strange | surreal | weird,976138558,1536874018,1137202167,1525282868
3677,Baraka (1992),Documentary,103767,14002,4,0,0,1,1,2,4.12,no tag,1179160752,1446618647,0,0
3678,"Man with the Golden Arm, The (1955)",Drama,48347,541,1,0,0,0,0,1,5,no tag,978745225,978745225,0,0
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,82252,21137,2,0,0,0,2,0,3.75,no tag,1201445667,1204863679,0,0
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,94980,36724,1,0,0,1,0,0,3,no tag,1148942975,1148942975,0,0
3681,For a Few Dollars More (Per qualche dollaro in pi?) (1965),Action|Drama|Thriller|Western,59578,938,33,0,0,3,17,13,4.15,no tag,959895645,1498519787,0,0
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,70355,10648,5,0,1,1,1,2,3.7,no tag,959895677,1495475964,0,0
3683,Blood Simple (1984),Crime|Drama|Film-Noir,86979,11368,19,0,0,5,6,8,4,Coen Brothers,965335217,1498523275,1137521124,1137521124
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,97322,10875,7,0,0,6,1,0,3.07,no tag,960561677,1519236545,0,0
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,89841,2075,9,0,0,4,3,2,3.78,no tag,959895702,1171405134,0,0
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,99582,1551,15,0,3,8,4,0,2.93,no tag,959896237,1519139115,0,0
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,95525,22500,1,0,0,0,0,1,5,no tag,1448214505,1448214505,0,0
3688,Porky's (1982),Comedy,84522,10246,11,3,5,1,1,1,2.14,no tag,961596551,1534114268,0,0
3689,Porky's II: The Next Day (1983),Comedy,86129,19698,4,2,1,1,0,0,1.75,no tag,966597280,1164622468,0,0
3690,Porky's Revenge (1985),Comedy,89826,23919,5,2,1,2,0,0,2,no tag,966597308,1164622491,0,0
3691,Private School (1983),Comedy,86143,18835,1,0,0,1,0,0,3,no tag,978823349,978823349,0,0
3692,Class of Nuke 'Em High (1986),Comedy|Horror,90849,26554,1,0,0,1,0,0,3,no tag,965702660,965702660,0,0
3693,"Toxic Avenger, The (1985)",Comedy|Horror,90190,15239,8,2,3,2,1,0,2.12,no tag,961596368,1498505267,0,0
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,98503,28165,2,1,0,1,0,0,2,no tag,978822865,996260963,0,0
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,98502,28169,2,1,0,1,0,0,2,no tag,978823527,996260241,0,0
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,91630,15762,3,0,1,0,2,0,3.17,no tag,966900650,1495959233,0,0
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,100403,169,21,2,4,8,5,2,2.9,no tag,961515271,1498525448,0,0
3698,"Running Man, The (1987)",Action|Sci-Fi,93894,865,34,0,7,13,9,5,3.22,no tag,959895724,1498525531,0,0
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,88172,9663,13,1,1,5,6,0,3.15,no tag,959895724,1479543101,0,0
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,87004,26889,1,0,0,1,0,0,2.5,no tag,1519138478,1519138478,0,0
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,94631,10128,13,1,2,6,2,2,3.12,no tag,959895555,1498521886,0,0
3702,Mad Max (1979),Action|Adventure|Sci-Fi,79501,9659,38,0,5,9,18,6,3.49,no tag,959895677,1498500942,0,0
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,82694,8810,40,0,1,9,14,16,4.04,no tag,959800971,1533872723,0,0
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,89530,9355,24,0,5,7,10,2,3.27,no tag,959895677,1533949249,0,0
3705,Bird on a Wire (1990),Action|Comedy|Romance,99141,1727,8,0,5,3,0,0,2.31,no tag,961514611,1186086551,0,0
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,92563,635,8,2,0,2,4,0,3,no tag,959895446,1234302774,0,0
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,91635,10068,10,1,2,6,1,0,2.7,no tag,961518654,1342827547,0,0
3708,Firestarter (1984),Horror|Thriller,87262,11495,10,0,3,3,4,0,3.05,no tag,961682161,1533874788,0,0
3709,Sleepwalkers (1992),Horror,105428,11428,1,0,1,0,0,0,2,no tag,1519236798,1519236798,0,0
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,94612,10117,3,1,2,0,0,0,1.67,no tag,961516355,975830236,0,0
3711,Sarafina! (1992),Drama,105316,35936,1,0,0,0,1,0,4,no tag,1031072998,1031072998,0,0
3712,Soapdish (1991),Comedy,102951,25562,3,0,0,3,0,0,2.83,television,961438532,1087832841,1137375317,1137375317
3713,"Long Walk Home, The (1990)",Drama,100046,51763,1,0,0,0,1,0,4,no tag,974938036,974938036,0,0
3714,Clara's Heart (1988),Drama,94882,73079,1,0,0,1,0,0,2.5,no tag,1087832560,1087832560,0,0
3715,Burglar (1987),Comedy|Crime,92710,38921,2,0,1,0,1,0,2.75,no tag,978823616,1087832809,0,0
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,93011,35463,1,1,0,0,0,0,1,no tag,975830312,975830312,0,0
3717,Gone in 60 Seconds (2000),Action|Crime,187078,9679,61,0,9,21,27,4,3.22,no tag,961621938,1537157988,0,0
3719,Love's Labour's Lost (2000),Comedy|Romance,182295,51333,2,0,1,0,1,0,3,no tag,965671749,1048586776,0,0
3720,Sunshine (1999),Drama,145503,17771,1,0,0,0,1,0,4,no tag,1221445662,1221445662,0,0
3723,Hamlet (1990),Drama,99726,10264,5,0,0,1,3,1,3.8,Shakespeare,959895645,1519234508,1137191908,1137191908
3724,Coming Home (1978),Drama|War,77362,31657,5,0,1,1,3,0,3.3,Vietnam,959895599,1498521634,1137201954,1137201954
3725,American Pop (1981),Animation|Musical,82009,29204,2,0,0,1,1,0,3.5,no tag,961519093,975015944,0,0
3726,Assault on Precinct 13 (1976),Action|Thriller,74156,17814,5,0,0,2,2,1,3.6,no tag,971275475,1479543116,0,0
3727,Near Dark (1987),Horror|Western,93605,11879,8,0,0,1,3,4,4.31,no tag,963176794,1495959265,0,0
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,102592,21128,4,0,0,1,3,0,3.75,no tag,974938908,1532874577,0,0
3729,Shaft (1971),Action|Crime|Drama|Thriller,67741,482,3,0,0,1,1,1,4,no tag,961437670,1054782223,0,0
3730,"Conversation, The (1974)",Drama|Mystery,71360,592,17,0,0,2,8,7,4.21,spying,965316466,1525359104,1138032598,1138032598
3731,Cutter's Way (1981),Drama|Thriller,82220,31593,1,0,0,1,0,0,3,no tag,971276793,971276793,0,0
3732,"Fury, The (1978)",Horror,77588,12611,4,1,0,1,2,0,3,no tag,959895645,1043176399,0,0
3733,"Paper Chase, The (1973)",Drama,70509,14328,3,0,0,0,3,0,3.83,no tag,965317938,1100291580,0,0
3735,Serpico (1973),Crime|Drama,70666,9040,17,0,1,3,10,3,3.79,police,959895724,1519123018,1138032794,1138032794
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,43338,25364,1,0,0,1,0,0,3,no tag,1419078242,1419078242,0,0
3737,Lonely Are the Brave (1962),Drama|Western,56195,43002,1,0,0,0,1,0,4,no tag,960561709,960561709,0,0
3738,"Sugarland Express, The (1974)",Drama,72226,5121,2,0,1,0,1,0,3,no tag,974943111,1534087241,0,0
3739,Trouble in Paradise (1932),Comedy|Romance,23622,195,1,0,0,0,1,0,3.5,no tag,1137521380,1137521380,0,0
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,90728,6978,28,0,2,4,14,8,3.86,no tag,959895583,1534052034,0,0
3741,Badlands (1973),Crime|Drama|Thriller,69762,3133,11,0,0,2,4,5,4.09,no tag,960561635,1498539281,0,0
3742,Battleship Potemkin (1925),Drama|War,15648,643,10,1,0,1,6,2,3.65,no tag,1039398784,1525289964,0,0
3743,Boys and Girls (2000),Comedy|Romance,204175,10571,3,1,1,1,0,0,2,no tag,965702940,1186087085,0,0
3744,Shaft (2000),Action|Crime|Thriller,162650,479,19,2,7,3,7,0,2.66,no tag,961860944,1493847444,0,0
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,120913,7450,29,0,1,13,13,2,3.41,no tag,961860898,1493846489,0,0
3746,Butterfly (La lengua de las mariposas) (1999),Drama,188030,31023,2,0,0,1,0,1,4,no tag,1039796811,1345204971,0,0
3747,Jesus' Son (1999),Drama,186253,25636,2,0,0,1,1,0,3.5,no tag,981386212,1055157037,0,0
3751,Chicken Run (2000),Animation|Children|Comedy,120630,7443,78,1,5,24,35,13,3.55,no tag,962685032,1537157795,0,0
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,183505,2123,46,2,8,14,21,1,3.09,no tag,963176016,1537158046,0,0
3753,"Patriot, The (2000)",Action|Drama|War,187393,2024,68,4,6,16,30,12,3.45,no tag,962892062,1529899163,0,0
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,131704,17711,9,3,2,2,2,0,2.22,no tag,963888437,1494613425,0,0
3755,"Perfect Storm, The (2000)",Drama|Thriller,177971,2133,44,2,4,17,17,4,3.17,no tag,964743155,1535833828,0,0
3756,"Golden Bowl, The (2000)",Drama,200669,29946,1,0,0,0,1,0,4,no tag,1034602863,1034602863,0,0
3758,Communion (1989),Drama|Sci-Fi|Thriller,97100,28774,2,0,0,1,1,0,3.5,no tag,971277242,978842001,0,0
3760,"Kentucky Fried Movie, The (1977)",Comedy,76257,11598,3,0,0,2,0,1,3.5,no tag,965336263,1085749829,0,0
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,106469,9702,1,0,0,0,1,0,4,no tag,1055154143,1055154143,0,0
3763,F/X (1986),Action|Crime|Thriller,89118,9873,16,0,1,11,3,1,3.22,no tag,961437358,1498525795,0,0
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,101846,16820,5,0,3,2,0,0,2.3,no tag,966597766,1498515190,0,0
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,99797,14864,2,0,0,2,0,0,3,no tag,961514359,1155539688,0,0
3766,Missing in Action (1984),Action|War,87727,15379,6,1,3,2,0,0,2.08,no tag,961437831,1534473445,0,0
3767,Missing in Action 2: The Beginning (1985),Action|War,89604,12764,3,1,2,0,0,0,1.67,no tag,965335164,976138444,0,0
3768,Braddock: Missing in Action III (1988),Action|War,94792,27352,2,1,1,0,0,0,1.25,no tag,971275240,1112717453,0,0
3769,Thunderbolt and Lightfoot (1974),Action,72288,8348,3,0,0,2,1,0,3.33,no tag,965799383,976138026,0,0
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,87175,24099,6,0,3,2,1,0,2.67,no tag,961437615,1060105318,0,0
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,71569,17897,3,0,0,1,1,1,4,no tag,963176587,1030476561,0,0
3773,House Party (1990),Comedy,99800,16094,2,1,0,1,0,0,2,no tag,965797677,966596414,0,0
3774,House Party 2 (1991),Comedy|Drama|Romance,102065,16096,4,4,0,0,0,0,0.75,no tag,965797855,1519357757,0,0
3783,Croupier (1998),Crime|Drama,159382,12706,11,0,0,2,7,2,3.95,no tag,963175918,1498521813,0,0
3784,"Kid, The (2000)",Comedy|Fantasy,219854,4244,11,2,3,3,2,1,2.59,no tag,965671715,1519184378,0,0
3785,Scary Movie (2000),Comedy|Horror,175142,4247,50,3,14,15,11,7,2.92,no tag,964743188,1535708500,0,0
3786,But I'm a Cheerleader (1999),Comedy,179116,20770,4,1,1,0,2,0,2.62,no tag,1011208551,1535828642,0,0
3787,Shower (Xizao) (1999),Comedy,215369,1050,2,0,0,1,0,1,4,no tag,963175947,972621516,0,0
3788,Blow-Up (Blowup) (1966),Drama|Mystery,60176,1052,6,0,0,2,3,1,3.67,no tag,964539085,1306806646,0,0
3789,"Pawnbroker, The (1964)",Drama,59575,20540,1,0,0,0,1,0,3.5,no tag,1107193651,1107193651,0,0
3790,Groove (2000),Drama,212974,23655,2,0,0,0,2,0,4,no tag,983815886,1005966259,0,0
3791,Footloose (1984),Drama,87277,1788,16,1,1,8,5,1,3.19,no tag,963413835,1519125643,0,0
3792,Duel in the Sun (1946),Drama|Romance|Western,38499,32275,1,0,0,0,0,1,5,no tag,963176536,963176536,0,0
3793,X-Men (2000),Action|Adventure|Sci-Fi,120903,36657,133,3,5,25,74,26,3.7,action | comic book | hugh jackman | marvel | superhero | superhero,963840900,1537157688,1137205670,1537094381
3794,Chuck & Buck (2000),Comedy|Drama,200530,44490,2,0,1,1,0,0,2.5,no tag,1049077929,1053552124,0,0
3795,"Five Senses, The (1999)",Drama,168794,47585,1,0,0,0,0,1,5,no tag,1042840602,1042840602,0,0
3797,"In Crowd, The (2000)",Thriller,163676,36047,3,1,0,1,1,0,2.67,no tag,965671775,997814281,0,0
3798,What Lies Beneath (2000),Drama|Horror|Mystery,161081,2655,25,0,6,8,8,3,3.2,no tag,965702843,1519180278,0,0
3799,Pok?mon the Movie 2000 (2000),Animation|Children,210234,12599,6,3,1,2,0,0,1.58,no tag,1004409540,1519178131,0,0
3801,Anatomy of a Murder (1959),Drama|Mystery,52561,93,4,0,0,0,4,0,4,court,965336202,1435537074,1137191841,1137191841
3802,Freejack (1992),Action|Sci-Fi,104299,9278,4,0,4,0,0,0,2,no tag,963413835,1117415799,0,0
3806,Mackenna's Gold (1969),Western,64615,18118,1,0,0,1,0,0,3,no tag,1014821744,1014821744,0,0
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,76716,11940,1,0,0,1,0,0,3,no tag,965314642,965314642,0,0
3808,"Two Women (Ciociara, La) (1960)",Drama|War,54749,24167,1,0,0,0,1,0,4,no tag,1171311453,1171311453,0,0
3809,What About Bob? (1991),Comedy,103241,10276,35,1,4,14,13,3,3.27,no tag,963414056,1498516032,0,0
3810,White Sands (1992),Drama|Thriller,105813,19380,3,0,0,3,0,0,3,no tag,963414056,1112717421,0,0
3811,Breaker Morant (1980),Drama|War,80310,13783,7,0,0,1,5,1,3.93,court,965799445,1352674311,1138032584,1138032584
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,68555,11624,12,1,0,4,6,1,3.46,no tag,963176666,1237714464,0,0
3813,Interiors (1978),Drama,77742,15867,3,0,0,0,2,1,4.17,no tag,965336302,1142577667,0,0
3814,Love and Death (1975),Comedy,73312,11686,9,0,0,2,2,5,4.22,no tag,965336158,1237743150,0,0
3816,"Official Story, The (La historia oficial) (1985)",Drama,89276,29263,1,0,0,0,1,0,4,missing children,1132195959,1132195959,1138032720,1138032720
3819,Tampopo (1985),Comedy,92048,11830,3,0,0,1,1,1,4,no tag,963176642,1426936235,0,0
3821,Nutty Professor II: The Klumps (2000),Comedy,144528,12107,16,2,8,4,1,1,2.28,no tag,972621592,1516144046,0,0
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,144201,10401,4,0,0,0,3,1,4.12,no tag,1107164225,1469677581,0,0
3823,Wonderland (1999),Drama,171865,32640,2,0,0,0,2,0,4,no tag,989248906,990728301,0,0
3824,Autumn in New York (2000),Drama|Romance,174480,10641,11,2,5,2,0,2,2.41,no tag,980051565,1333832216,0,0
3825,Coyote Ugly (2000),Comedy|Drama|Romance,200550,6282,29,4,6,9,8,2,2.74,no tag,965702777,1516143948,0,0
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,164052,9383,39,8,13,9,9,0,2.29,no tag,965671576,1519138884,0,0
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,186566,5551,23,1,4,11,7,0,2.89,no tag,965799246,1519172218,0,0
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,206226,27723,2,1,0,1,0,0,1.5,no tag,1186259027,1519330920,0,0
3831,Saving Grace (2000),Comedy,195234,2360,11,0,0,3,4,4,3.91,no tag,967559209,1498517478,0,0
3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,57603,28043,1,0,0,0,1,0,4,no tag,965336407,965336407,0,0
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,52646,33468,2,1,1,0,0,0,1.5,no tag,976139017,1035119788,0,0
3834,Bronco Billy (1980),Adventure|Drama|Romance,80472,21866,2,0,0,2,0,0,3,no tag,965336283,974923361,0,0
3835,"Crush, The (1993)",Thriller,106627,33408,6,0,5,0,1,0,2.17,no tag,965711413,1498504775,0,0
3836,Kelly's Heroes (1970),Action|Comedy|War,65938,11589,15,0,0,2,7,6,4.13,no tag,965141917,1293562724,0,0
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,95863,15158,3,1,1,0,0,1,2.5,no tag,965704999,1126494971,0,0
3838,Phantasm III: Lord of the Dead (1994),Horror,110823,16139,1,0,1,0,0,0,2,no tag,1126494985,1126494985,0,0
3839,Phantasm IV: Oblivion (1998),Horror,138703,16146,3,1,2,0,0,0,1.67,no tag,965705219,1509048181,0,0
3840,Pumpkinhead (1988),Horror,95925,26515,5,1,2,1,1,0,2.4,no tag,966901209,1181457629,0,0
3841,Air America (1990),Action|Comedy,99005,11856,6,0,2,3,0,1,2.83,no tag,968165572,1340343278,0,0
3843,Sleepaway Camp (1983),Horror,86320,13567,4,1,1,1,1,0,2.38,no tag,1095712851,1534086788,0,0
3844,Steel Magnolias (1989),Drama,98384,10860,9,0,1,4,3,1,3.33,diabetes,965314642,1496206137,1137375348,1137375348
3845,And God Created Woman (Et Dieu... cr?a la femme) (1956),Drama,49189,8420,1,0,0,0,1,0,4,no tag,1507742593,1507742593,0,0
3846,Easy Money (1983),Comedy,85470,18391,4,0,1,0,2,1,3.62,no tag,965336457,1079984164,0,0
3847,"Ilsa, She Wolf of the SS (1974)",Horror,71650,20850,1,0,1,0,0,0,2,no tag,966612823,966612823,0,0
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,38975,27452,2,0,0,0,2,0,4,disability,974938755,1107444848,1138032820,1138032820
3851,I'm the One That I Want (2000),Comedy,251739,38548,1,0,0,0,0,1,5,no tag,986849180,986849180,0,0
